token;freq
tdl;5
koel;2
ljae;9
alae;2
rjel;14
blikus;2
ekes;4
majo;30
dɾwi;58
spas;4
skae;5
odeo;1
ɾaeks;1
pɾum;5
majōn;1
tɾjae;4
saek;1
ikmp;48
tt͡ɬ;13
sasiaɾ;5
tamp;59
bɾed;17
ɾst;3
aute;1
tfe;11
rok;48
bwo;56
moens;9
daens;61
tt͡ʃenɡ;1
ʝeɾsle;3
tsuʝ;17
sinn;28
dsu;5
saud;36
t͡ʃjanɡ;42
ʃek;36
ồ;27
xix;2
pjao;5
ksʝu;4
ɡem;8
koɾno;27
saksoɾn;1
lēsja;3
kââl;1
kaal;3
קהל;2
ɾikē;4
lē;5
συναγωγη;1
ɡō;30
κλητοι;1
klē;1
lank;1
naes;4
msn;4
t͡ʃism;2
spind;3
sades;1
île;30
kmak;5
ɡweit;1
fnk;4
maud;32
soomu;1
afu;3
akous;15
kkwa;69
soundou;5
mkbɾa;8
ɾkis;14
douɡ;47
samp;23
dx;215
daɾn;5
peɾd;20
sle;23
twis;32
kɾüe;21
lena;2
st͡ʃenkeɾ;4
weɾsla;8
ttooed;2
diinɡ;12
slau;6
pops;12
feaɾ;49
dooxie;2
tink;10
melt;4
kiske;3
dest;31
ekjo;24
abbei;40
ɡɾoun;11
bɾiks;12
t͡ɬist;4
souls;13
iɾons;16
stɾöm;2
åkeɾ;6
ʝki;29
tbaɡ;1
koeed;2
ɾeon;11
ssks;2
nfl;16
aʝspa;1
omen;2
eep;21
tt͡ʃje;42
𝘿𝙚𝙢𝙤;1
sasse;2
ksoɾn;1
aɾjoeu;1
doʝ;6
iło;1
teik;2
pʝus;7
pɾessæ;1
kɡɾaf;1
apɾès;13
sadw;1
iē;1
šūa;2
ישוע;1
ieō;1
iēšū;1
iēšūa;2
safɾai;1
iēšu;1
aiin;2
ע;1
soû;1
ἰησοῦ;1
ûn;3
ἰησοῦν;1
nain;15
obɾo;7
oio;24
מלך;1
היהודים;1
ναζωραῖος;2
bασιλεὺς;1
τῶν;5
ἰουδαιων;1
daeo;1
bbu;16
sane;1
etnaɾ;6
idu;22
ʃean;2
ιησοῦς;3
iēšûaʿ;1
ναζαρηνος;1
ɾaîos;2
kobi;11
ɡåɾd;9
fɾeke;4
ɡandi;6
kenni;55
ɾusja;5
יש;1
ו;1
īsā;2
tawʝd;7
ιχθυς;1
wjos;2
toje;19
t͡sakis;18
ouɾsleɾ;1
ʃeen;18
salwe;1
oxea;8
sski;38
elai;36
ibid;4
bjed;69
inol;25
ɡfɾid;6
àleks;13
ɾul;115
mx;19
stain;5
adɾas;6
ananke;5
liroe;1
euke;4
xpl;5
t͡ʃaikin;4
ʃee;32
xɾe;14
dfd;2
aɡɡlo;1
miin;7
mep;6
ɾô;37
weiɾ;31
ets;13
inef;1
fukel;2
plunke;15
ebin;2
effu;5
stewaɾtii;1
ɾkii;1
olan;14
elaeaɡ;4
ebbin;1
meɾsba;4
wein;22
öffen;3
t͡ʃkeit;13
euss;6
t͡ʃunɡs;4
ɾawls;9
fuɡ;1
diskuɾs;2
ddm;11
toxus;2
ɡpɾi;1
wissen;5
nün;1
eit;16
diskuɾ;1
doom;61
swelt;1
ɾikeɾs;1
tɾeit;2
delns;1
anam;6
dto;7
ɡea;18
šaw;1
beaɾn;4
ʝiɾja;1
bɾjeɾ;7
saëns;13
laki;23
dɾil;6
t͡ʃeas;15
moiksen;1
kojà;1
eksif;2
xfif;1
ksel;37
iub;13
ikb;3
bmwes;3
spli;32
ktm;9
eob;2
axaks;35
peof;1
ɾjadi;2
aɾɡs;21
mkm;10
lkm;25
kkint;4
ɡkd;13
mkd;8
nkei;83
iid;19
tsb;2
dboks;3
ksss;28
ksɾf;5
benk;6
xke;19
lwiɾ;13
tpau;1
ʃiko;12
sappo;10
kiō;12
iō;47
panɡ;25
kius;9
baek;28
taika;3
ōa;1
ōto;2
taiō;3
xiki;6
takau;2
iōs;11
ɾuʝ;4
xika;13
ɡaki;8
asean;19
senkaku;1
tɾaiɾ;1
akkei;1
t͡ʃū;8
ɾiūk;5
suo;3
ufx;1
aeon;1
ftbank;1
bō;11
kejo;6
nkan;12
iwen;22
nawan;3
mekst;2
iukiko;6
xeis;19
t͡ʃō;12
saikaku;4
aikai;19
sōseki;3
ōɡai;1
fū;8
ōe;8
daiko;1
idols;2
ʃōwa;4
sake;18
tt͡ʃa;22
koan;17
feɾskos;1
need;13
stɾai;60
mkbɾi;13
kiɾbi;58
tnin;5
anɡ;32
peaks;1
bɾat;4
naaro;1
spiɡ;1
weadi;1
fleʃ;12
iwoodjen;6
stout;9
ɾked;4
dɾop;28
mounted;3
ped;16
t͡ɬeɾs;4
t͡ɬaw;5
tkas;2
sadd;17
tawɾ;3
xumps;2
plou;8
nkje;2
alonɡ;12
moawk;13
sail;10
dfa;15
ɾookje;9
djeɾs;6
xeant;12
ɾeef;6
xend;41
īks;3
xjos;5
saiu;10
et͡sa;1
sawas;13
jae;2
sux;1
mdd;6
tdp;1
ɾinɡs;28
aksis;41
mlb;12
kliks;5
ksikso;2
xoɾn;9
maens;1
tantins;1
onil;3
uɾspɾunɡ;2
meɾʝɾt;1
eliskiɾ;1
dɾuf;2
niskiɾ;2
tew;28
stau;24
mülau;10
xeɾau;1
t͡ʃkiɾ;2
aɾns;23
ttist;1
ieɾsba;2
siken;1
ɾjenkiɾ;1
t͡sjus;7
tkiɾ;1
skö;1
ät͡set;1
kkol;5
skiɾ;6
ɾkiɾ;11
laikiɾ;3
ɡkeit;9
ɾwoɾt;3
übunɡ;4
bnb;4
stöl;4
fɾeun;12
ɡön;6
bɾül;5
tɾet;14
xsb;1
lenka;8
sikus;2
deɾt;7
obbli;3
ʝip;32
ffleɾ;21
blut;2
newes;15
ʝjant;2
stɾaub;17
ʝaɡ;1
denk;8
kt͡ɬ;1
ibsd;5
χιλιοι;1
abam;3
stat;4
tbolt;1
kxe;20
kme;11
woon;11
omei;3
空手;2
空;1
手;2
satsu;8
ikken;1
ʝss;4
atsu;7
aʝn;6
nawen;9
唐手;2
kukai;1
xka;16
t͡ʃaku;6
tekko;1
sakukawa;4
kian;5
ankō;2
kenwa;6
t͡ʃōki;2
kanken;4
kio;42
ɾukk;1
ikk;29
wkf;7
先;1
生;1
ʃian;8
ʃians;1
師範;1
ʃia;1
tesjas;1
makiwa;5
naian;2
tekki;1
uke;7
sukwi;1
kakiwake;1
senku;1
neko;12
nuki;7
tswi;15
uɾaken;1
baki;19
nku;9
mawas;1
ibuki;2
kakje;4
itsuku;1
bunkai;19
ʃjai;9
biɾtwa;3
kaut;26
nkai;6
iuko;10
ɡwanti;2
jain;13
bako;12
makja;1
wtf;12
taek;1
ftba;7
skaʃ;19
ftbol;12
ɾiwei;6
iɡo;11
ɡoakukai;1
iken;1
iwis;2
noon;12
wkai;1
ʃoei;19
okikukai;14
bukai;2
ioʝ;1
iukai;1
ɾiuko;3
xiken;1
kawo;2
buku;6
ʃins;7
okikukais;3
kios;3
ioei;11
nakao;3
otsuka;4
新道楊心流;1
kaikan;4
kenko;3
anan;9
paiku;1
tswo;49
ōia;1
xeka;12
tōkai;3
ʃū;5
dōkan;1
poomsae;2
xuku;9
大道塾空道;1
kū;5
空道;1
kpaɾ;1
poen;2
sioae;1
ɾoʝn;17
essi;1
satjo;1
sitwen;5
tkoɾps;1
bnu;6
sɾe;22
ɾtop;1
ɾdp;1
wssein;100
ojea;16
bliks;4
lwia;2
ekeus;1
ɾbf;2
bbeɾs;16
fwo;10
osei;5
ɾĕa;2
umeå;4
ffend;2
saeɾ;9
inom;2
tåen;1
tninɡ;28
fmanns;6
wielm;1
flje;2
aɡiaɾ;16
töɾn;2
at͡ʃje;10
aaaaa;1
bbbbb;1
mke;17
nbi;27
dfiʃ;8
aksl;9
nessweek;3
inet;2
saɾu;37
ibuka;3
oneo;1
slen;2
ɾake;9
xoʃ;70
sabjano;2
oopaɾ;1
blanken;5
bloods;1
feel;11
suns;32
ɡɡsi;3
spud;5
adɾeu;1
maat;39
isaja;29
skin;48
ttit;5
mwon;27
λεπτον;1
mø;18
λεπτος;1
slak;4
dfsɡ;1
kouɾs;24
t͡ʃoiks;2
douɾs;3
nowaɾd;1
mskja;2
ɡakɾe;2
kusk;2
pɾoel;5
laaɾ;20
șe;1
lako;26
ǩes;5
louko;1
ǩuk;1
tskoi;5
teun;5
bjoɾ;12
ɾjed;12
peiɾ;24
baus;23
ɾeoti;13
poje;47
lksib;4
leonti;1
abaikso;1
umin;2
ɡloiks;1
joa;3
toɾd;4
lati;15
odɾja;21
t͡ʃawa;4
akɾ;2
pfɾe;5
loun;8
tɾaks;14
oion;4
bɾt;12
esan;9
ɾpp;4
ipd;2
inkas;2
fiinɡ;8
ktwlw;308
ɾkest;2
ktw;8
oseans;14
ossa;1
ioɡ;10
unauss;1
kked;13
kaed;3
ɡawain;3
wia;22
dekkeɾ;20
poesjas;141
ɾkenead;1
upon;37
reɡ;10
spɾat;2
aljos;7
гражданский;2
шрифт;2
sbja;13
menn;4
niʝb;1
niil;3
iɡw;5
iatu;1
ɾusskoi;1
liko;29
bsko;4
msk;25
tbeɾ;40
isla;1
kuɾbski;1
eɾast;1
pskob;4
psko;1
bsja;1
bakum;2
slos;1
mjaki;1
ɡɾja;15
xmeln;4
mno;5
tt͡ʃi;22
blud;1
antjox;3
t͡ʃix;1
ut͡ʃe;10
iskix;1
isko;2
tboɾs;1
tseɾ;3
iakob;13
ɾosl;1
obmans;1
obols;1
t͡ʃonni;1
ɾussko;1
tben;6
tbje;3
sikob;2
ljud;22
tnjob;2
ieɾʃob;1
dikanka;1
tt͡ʃeb;4
maikob;5
tikob;11
sakob;21
t͡ʃeɾn;15
tkob;7
pisa;3
ɡleb;12
njuko;1
ɡaɾʃin;4
ɾjob;10
soxan;1
bjob;2
ppjus;2
bɾju;7
ljuk;12
xle;5
bnikob;5
t͡ʃjon;11
asejeb;2
ljob;15
osip;6
delʃ;1
ɡeoɾ;64
kljujeb;1
osoɾ;7
biken;4
sabin;2
ʃes;31
eɾn;10
ʃeɾʃe;1
ɡof;9
saum;3
t͡ʃenko;101
tkult;3
bskoi;1
tt͡ʃiki;1
ɡɾaсjon;1
eɾen;20
foɾʃ;1
njob;2
taeb;8
ilf;3
tɾob;53
samwil;1
lkob;15
tbaɾ;10
isako;2
nwil;7
utkin;4
pulko;3
tuʃenko;4
duli;4
kukin;3
ɾub;30
oleɡ;35
ɾjeb;4
beka;4
fjeb;17
ʃuks;2
bism;9
ait;7
bikau;3
tskaja;6
kɾepost;1
smiɾ;9
bakob;7
tjeb;7
iskan;7
ɾiil;1
dɾjakob;1
pikul;1
fejeb;3
t͡ʃoɾni;1
ɡlik;2
otsup;1
blox;1
ɡwlob;1
dɾix;1
asol;1
biɾob;2
paɾʃ;1
t͡ʃikob;5
tsoi;6
ianka;8
dsan;4
ɡiɾob;1
tsux;2
sanob;1
bskaja;5
st͡ʃeɾ;28
efɾaim;6
lejeb;5
xaje;1
lukin;5
ɾkjan;7
njakin;1
xolm;1
xlu;2
tojeb;1
nenko;33
ɡaeb;4
etto;30
st͡ʃos;1
tako;28
tooɾens;1
ejun;1
sewski;11
pikou;1
rans;7
asea;4
btt;2
ɾtf;6
ɡml;5
kɡm;1
bml;6
dfaɾb;4
ɡlund;11
kbook;71
dtd;44
uɾls;4
lmnl;1
ɾdf;9
owl;18
smil;15
λατινικὴ;1
λατινικη;1
γλωσσα;1
λατινικα;1
edus;1
sapjos;1
esl;4
παραβολη;2
bejus;3
mī;18
aeɾum;1
bwit;2
adw̄k;1
ɡɾæ;1
ⱶ;1
ɨ;1
ɾː;1
sə;4
kɑsə;1
flō;3
ɾēs;1
ḽ;1
ṷ;1
kʷ;4
ɡʷ;1
deik;2
ʤ;1
nuntii;2
fɾeiɾ;7
μs;5
kawano;22
ndf;4
uden;1
bɾp;4
miska;6
ɡɡo;33
njans;5
niaɾ;27
totep;31
aɾkam;6
dunwi;4
ebos;1
koils;1
tɾjad;1
bjant;2
iem;23
bɾunt;4
mild;3
leeɾs;4
moawks;2
kaasjo;1
enim;4
amet;3
pɾou;8
nɡom;2
bɾisset;3
kɾoaɾ;3
abɾiss;1
uɾspɾa;1
tɡɾje;1
tkel;1
lawis;1
tawis;1
tdeu;5
ft͡ɬi;13
dɾiss;2
ϕ;4
ζ;24
utm;14
satus;3
butii;1
mlisp;1
kɡol;1
kdɾ;13
klisp;3
ssie;1
kliki;2
ppas;19
tins;62
dpa;10
addɾess;11
ekspt;1
useɾs;4
lukos;1
ffne;2
doel;4
tʝei;1
bms;6
wais;6
ɾlo;3
λαβυρινθος;1
atad;1
akeb;1
beakeɾ;1
dɾoja;2
tap;38
naw;9
санкт;1
петербург;1
питер;1
bɾjoɾ;1
sloa;8
asjan;6
spɾan;9
luku;3
twoodii;1
lanken;1
balf;1
djè;20
xioas;1
xowai;2
ʝik;3
skɾis;1
efbi;1
ttuɾ;5
miku;17
ǩka;3
kula;2
twibɾi;1
lekino;10
msenoɾn;1
kulm;4
lwald;1
kkwood;13
eald;2
msei;28
ʃub;7
ɡɡw;9
asif;14
beà;5
bɾek;11
tɾukt;8
sleeps;3
aeons;2
sleep;14
ones;6
lppl;1
tekss;1
tekswo;1
latex;1
laː;2
ekis;15
tenk;2
saɾti;8
addis;20
koeuɾ;29
oblast;59
bʰeɾ;1
satem;30
atkin;32
sindʝ;6
ɡdjano;2
iiko;9
ɾuteno;3
noɾn;5
mål;9
aseas;2
aloea;1
roea;2
ekdei;3
ekdejo;5
blunɡ;3
erewai;3
bbai;1
μαθηματικα;3
μαθημα;2
ʝaeɾ;20
imu;7
μαθηματικη;2
teknē;2
μουσικη;3
sikē;2
tikoi;1
μαθηματικος;2
τα;2
steen;31
takeu;13
kɾump;2
dös;2
feas;8
stad;16
tjā;1
xī;2
pekʝ;1
skik;4
nauk;5
it͡sja;1
sala;6
dain;16
teɾʃau;2
sän;2
mekano;1
lonɡs;14
μιλιον;1
mīl;2
fnwal;2
faws;1
eʝs;3
psje;1
stxe;15
baǩ;15
ɡɾon;34
stano;4
sike;8
ɾè;69
stak;9
ʃakua;1
nikkal;2
dʝkɾ;2
ilan;16
t͡ʃeja;5
tokseno;2
foɾte;8
t͡ʃaiko;35
ɡɾjeɡ;6
dxs;6
πεντα;1
γραμμa;1
efes;7
ɾalt;18
dɾaa;9
eɡlo;33
aɾaal;2
anaɡ;11
juan;7
olao;2
tastɾos;3
oɾst;40
aɾae;2
fɾenk;1
iffland;2
bweɾt;5
jeekk;1
mkmas;6
ɡmamb;1
fab;12
fba;1
iɡʝnɡ;1
kdk;25
ult;2
kɾookes;16
apan;35
eea;5
ʝiken;16
eixen;10
skf;2
tkk;6
efun;1
umas;2
ɡt͡ɬe;2
pofi;8
anɡs;10
ewt;2
fɡan;3
neɾl;8
bɾunn;5
nawes;7
ʝiwe;5
wilel;24
tfü;1
adeleid;2
feast;5
ttneɾof;1
st͡ʃaus;4
bwol;2
ɡɾund;13
flö;2
nwia;18
fɾjal;11
st͡ʃika;2
süss;5
xeɾl;1
txeb;4
pfin;3
tess;21
aɡlja;2
spä;4
loš;19
flwent;1
ɡoɾn;43
komb;15
aɡd;2
aɡlp;5
aɡwd;3
paint;18
tbɾuʃ;1
xnt;1
μετρον;4
wɾen;37
dunkeɾ;26
t͡ʃaiks;1
tewil;17
ªkon;1
λe;1
ªkɡpm;2
ªɾeu;1
md;55
satje;13
kaid;19
emol;1
stm;6
tken;12
noei;4
ː;4
ssae;1
bomb;9
ɾsl;1
raː;1
ɡljano;20
aau;14
ªpaɾ;3
mäd;2
dawes;21
msl;2
meeus;2
mɾo;4
odissei;1
pwk;5
beks;28
oix;1
pjob;1
maɡ̌;9
ɾīţ;6
مجريط;1
ɾiţ;1
ɡ̌;2
etum;2
tate;18
ţ;3
ʝsn;6
peib;4
tjeɾno;25
ɾīt;1
lɡtb;14
ʝaut;5
daois;2
ppes;13
ʝeeɾ;5
ɲel;5
ºma;1
ɡwk;51
loewe;17
koɾte;3
dpɾi;1
etsi;8
ewit;2
knik;1
ɡaud;9
ttɾo;36
ssano;31
menɡs;9
ɾkouɾ;3
foot;52
kff;4
boonen;7
ɡkl;2
xxoo;6
ksksks;35
kawi;19
selei;2
bondi;8
ut͡ʃu;10
saweɾ;18
amou;4
dɾownɡ;1
soussan;2
bain;94
peuɾ;3
ffjo;9
spjes;7
t͡ʃjens;1
bouk;7
tsbi;6
ɡös;19
löf;12
lëss;1
swann;7
nesen;15
feɾd;2
oʝan;40
sàn;1
ksaɾt;7
amjel;7
ɡʝɾ;22
kleans;1
fjaː;1
tɾjoi;1
tɾean;5
bandi;10
ɾiko;28
buks;2
nuss;10
unend;2
t͡ʃäo;3
lkoö;1
puns;2
kniɾps;1
penkas;2
dwuɾm;2
st͡ʃüssel;8
xeeim;2
ɾwoɾ;6
wüns;4
pɾjem;2
lküss;2
spɾe;6
fska;2
ßen;7
st͡ʃob;1
boɾanɡ;1
xibt;2
saß;1
suö;2
ɾeɾn;1
tss;5
dunkel;5
lanɡs;19
dɾet;6
ssenen;2
sonst;1
st͡ʃon;11
xaɾwn;2
bawen;7
wüs;1
ɡäs;2
ɡɾawe;2
läu;4
daʝn;3
ʝunɡ;5
aɾst;1
ttet;15
ɾeaus;1
konn;8
unun;4
xeen;3
swei;21
stɾaße;3
föɾ;6
feweɾ;23
newem;2
eɾö;1
ffnet;1
bɾennt;1
fänɡ;2
etwas;2
takom;1
fsei;2
mäɾ;8
tdje;7
ʝens;16
ɡauk;3
laɾɡ;4
nuɾp;1
tɾö;4
tɾäu;3
eppleɾ;7
dunkeleit;1
kunst;20
lkas;13
ioaku;1
st͡ʃä;22
nof;9
alò;1
koem;11
ɾaa;14
xid;26
madi;9
osaxes;1
μορον;2
tɡlei;2
pjeae;4
ʝean;8
xist;8
mäs;2
ɡaes;4
sieae;4
xeae;4
ɾkjeae;2
faideɾ;3
ʝaeop;1
ɡaɡ;44
ɾkja;4
fpa;5
notu;2
miɾti;1
seaean;1
kkɾ;11
ekses;26
toona;5
mbe;23
dwan;28
atak;4
sabo;26
ksok;9
ķi;7
ķe;8
ניסן;1
iiaɾ;5
אייר;1
סיון;1
תמוז;1
אב;1
elul;2
אלול;1
תשרי;1
כסלו;1
טבת;1
שבט;1
אדר;2
א;1
ב;1
safaɾ;6
صفر;2
awwal;3
ربيع;3
الأول;2
tānī;3
aakʝɾ;1
الآخر;2
أو;2
الثاني;2
جمادى;3
xab;28
رجب;1
bān;2
شعبان;1
رمضان;1
ʃawwāl;1
ذو;2
القعدة;1
الحجة;1
ksiko;2
ksika;3
muu;1
t͡ʃꞌ;1
t͡ɬuꞌu;1
ꞌob;1
same;13
kwil;22
nub;2
it͡sam;2
ksela;1
kska;16
apoa;5
dsawi;2
toks;9
t͡ɬawak;11
knd;5
ift;5
inai;3
ufk;6
xeɡ;3
poal;9
tepe;54
blano;19
t͡seo;7
neaɾʃo;1
ttsi;1
insp;1
maɾe;21
lauɡ;5
kfe;4
lfk;1
dfi;7
imeɾ;4
oem;15
spɾ;12
ipn;11
asiɾ;15
ksew;6
mbs;3
kseb;2
roen;2
liwa;11
bbjen;1
iiss;1
sesnsp;1
ilb;4
kalte;4
neɡ;1
akano;12
booɡa;1
malwa;5
areo;18
wska;36
kaks;18
t͡ʃjen;21
iɲa;23
saso;8
aɾiwe;1
lmp;9
lnm;1
lnk;2
lpb;5
lmi;2
lbeb;1
ltb;2
ln;51
bpf;1
lbe;2
aion;1
lfa;5
lme;1
bobs;20
iix;2
ttɾai;1
neiʃ;5
moɾfin;1
bmis;3
abjen;4
sakbeob;1
fɾeewai;2
doti;2
t͡sjo;14
kawil;6
t͡ɬas;7
okos;2
akaiu;1
bwk;3
kwb;8
uɾwa;10
kwk;1
ebɾak;3
ttʝo;14
eklu;1
mukēs;1
kols;12
μικρος;2
βιος;5
abjaɾ;15
kɾoal;12
alikwo;1
pàɡ;1
ksīk;3
kulwa;15
kolwa;11
it͡s;14
ilwi;5
iakak;10
kiwak;1
aseo;14
at͡sa;3
ioa;12
kweks;2
it͡ʃe;23
samax;4
sous;20
iil;8
dteɾbst;1
xiels;1
at͡so;2
monk;11
sdeɡ;1
ɾaɾti;1
seɾno;1
affli;2
ɡxioɾ;1
mjei;1
axio;2
oljas;8
kjol;1
antin;4
noote;2
t͡ʃaean;1
satos;20
donn;3
ilti;1
dɡso;2
noot;48
ɾawaken;1
dikso;3
iɾwi;2
fii;6
ɾite;9
pwia;1
uraoen;1
blaoen;2
ɡljet;1
dand;2
olib;3
kɾaib;4
baen;6
kwanɡsjen;1
oia;37
ɡbeɾɡ;6
bɾaja;1
ɾjei;1
ɡksjen;2
nunɡ;6
senkeɾ;5
paɾm;7
ɾindoɾ;1
spaeɾan;1
tsjam;5
kaɾtii;1
tɾanɡ;12
ɡlunɡ;1
paan;6
tsoon;1
ooɾtii;1
wnɡ;15
tjep;1
μαλακος;1
booɾ;24
ʝusk;3
ees;33
looxia;1
üʝnɡ;1
t͡ʃib;14
ʝuskenkun;1
ʝusks;2
tfɾjed;1
t͡ʃend;2
ʝusken;1
süd;2
ɡɾö;12
ɡɾöß;2
sind;28
etwa;1
ʝuske;1
noun;12
fpus;1
fpu;8
ljeɾs;21
xeɾaɾ;20
dɾeɾ;1
isoʝp;1
alau;14
roks;4
emt;3
kɾnk;1
ɡduno;1
djë;1
bajeɾs;1
mkii;1
mmoɾ;16
pɡs;3
smud;3
ɡmud;1
px;66
pxs;2
ɡxeɾs;15
tbeat;10
pnx;8
kmud;1
ɾooms;3
ktɾl;5
kfmud;1
swɾ;2
sials;7
lpmud;2
meɾk;2
dɡd;1
tmk;1
ɾpɡ;12
loɡs;9
mmo;2
smeet;2
ɡoods;1
ɡoel;4
naɾʝo;1
punwa;3
t͡sun;2
t͡san;7
fef;35
ot͡su;1
axun;3
pewa;20
enoe;3
sakwe;1
pakwa;2
itm;5
mtɾo;1
unix;1
ubak;7
unid;3
udem;2
montɾeɾ;3
isesm;1
ibk;3
kepa;1
ɾoins;1
toel;3
abud;3
ɲaen;1
alus;5
lds;2
dta;16
bpa;6
klk;14
ɡnd;3
t͡ʃk;10
bme;2
kdtb;1
spaɾk;13
pdas;6
ɡpɾo;2
sɡs;4
ɾwen;12
ɡoodd;2
lindei;1
ɡɾiɡ;22
xwen;2
anus;2
sswei;1
nakaja;1
nakae;1
nanku;1
steu;7
filɡ;2
eiɡt;11
dɾeessen;8
tees;19
iʝo;4
loti;19
nwei;2
ibjo;2
ɾexu;1
kjao;7
djanti;16
sanka;22
bajon;2
bajâo;1
ddɾi;1
t͡ʃoti;1
xaw;16
tɾot;8
deup;1
souk;14
seao;1
bolteao;1
toù;1
ddfod;1
ffffff;36
tɡɾeen;2
ɾjent;10
loup;21
ɡamp;1
nowai;1
tfest;4
louɾs;6
tela;1
tões;1
flead;2
seol;7
ɾeann;4
doù;2
oɾslips;1
mooɾs;5
benkinɡ;1
skil;12
ffɾen;4
wlad;4
ftains;3
iann;12
daiɾ;16
skald;1
alann;1
ɡiel;1
kaoɾ;1
dalf;103
olwen;2
slain;1
kwiɡ;1
mussels;1
ainm;1
xunke;7
dwiɾ;1
souki;4
aɾween;1
ksei;10
ksold;1
eɾin;30
oɡam;3
ɡɾjan;2
ɡaê;1
dded;8
efɾa;2
ttɾje;4
appun;1
puf;3
uʝin;1
oppeneim;8
toɾt;7
μυθολοɣια;2
μῦθος;3
ἐρɣῳ;1
κοὐκετι;1
μυθῳ;2
ἀκουσει;1
μῦθον;1
βραχεῖ;1
λοɣῳ;1
ἐργον;1
xein;8
oppo;4
pekt;9
μυθολογια;2
ojan;4
παντὶ;1
δαιδαλου;2
μυσος;1
tōi;2
nono;15
pane;11
likuɾ;7
atɾeo;11
tɾojano;1
ἑλλαδος;2
παιδευσις;1
nisław;43
dieus;1
enû;1
bild;10
tenn;7
offen;20
μῦθοι;1
ɡɾeeek;1
xedi;16
diskin;2
ɡbje;1
neils;1
obid;3
feɾm;1
aʝou;1
aʝowia;1
aɾou;9
pab;16
köɾn;5
xeɾst;2
tuss;11
ɾosk;1
waɾssewi;2
xīa;1
μαγεια;1
xike;2
xikos;1
ɡwš;2
mājā;1
māi;2
pnl;3
dæ;1
oɾiksas;2
eksus;1
ɾeuss;5
alawi;12
atja;1
weoɾ;6
xoab;1
θελημα;1
bwai;3
pow;3
doobaa;1
ppew;2
beano;3
baldi;5
atikaki;1
muskeɡs;1
wendi;35
tɾikt;5
ups;12
tt͡ɬeɾs;1
tion;1
tkomb;3
wels;12
ɾited;3
μηχανικη;1
ɾakat;2
daadi;3
eni;11
nīum;1
tɾeum;1
njens;2
nikā̧;1
sawāi;1
γαμος;1
γαμεω;1
ἐγγυη;2
ɡē;2
sasie;9
ddus;1
אירוסין;1
ɡandaɾ;1
nakui;7
madɾ;1
spekt;1
siɾws;1
bɾuʃ;19
pwood;8
loom;8
ɡɾim;11
tpk;2
psp;16
ɡɾum;4
ɡoo;30
ải;1
pònɡ;1
ponɡ;33
ɡouʝeɾ;2
ɡʝs;10
kaud;9
ɾisi;6
kün;3
aljao;2
iwo;24
imak;19
tekee;2
kspɾo;4
ipfw;4
wwoɾm;2
osks;1
dns;29
ɾootki;2
boona;1
koobfa;1
pkɡsɾk;8
kspos;1
tfak;2
eweek;1
knet;2
bmak;2
it͡ʃat;5
ikal;1
ɡpɡpu;2
ww;20
ikloud;3
ibook;3
apfs;1
ipod;35
ipad;20
pɡp;65
dksb;1
tkoun;1
attɾib;3
append;6
subst;1
ksul;11
ldap;3
kspi;3
openbsd;130
iɾiks;11
nbu;2
xeɾa;4
stuɾte;3
kɾamp;8
fɾos;6
mioi;1
lenti;5
tikod;1
tɾò;1
moiɾ;16
koas;16
ɾkun;7
aɡɾas;6
wens;7
ukmp;2
etnoe;1
kwawi;7
kwàn;1
tunkul;1
ɡeo;8
kika;17
mikses;25
njeɾs;26
dxis;14
anwen;6
akpml;1
t͡ʃjei;1
ɡoodfe;2
inus;1
mbai;3
ttae;1
aii;3
baeuɾ;1
dxei;2
ɾķon;5
ppjes;5
pɾêt;9
ʃwes;1
buɾsati;9
μινωταυρος;1
apud;7
slew;2
лабиринт;2
подвиги;2
тесея;2
tfilm;6
александра;5
снежко;5
блоцкая;5
buɾst;5
ɾesk;3
ljot;18
elei;26
fnis;9
aɾtu;11
klef;9
klè;1
udol;3
musset;12
të;34
ibanoe;4
oblo;1
sôseki;1
iukjo;18
wet;6
abbe;17
aboit;1
ksjons;5
kkelee;1
wike;9
fsln;18
akawa;8
kwawka;1
ksalte;1
nawak;20
naoas;2
affä;1
miski;6
aln;2
pjea;1
jep;3
seid;12
ɾpk;24
pkm;23
wawa;4
tɾiʝ;1
kɾeol;1
ʝspa;13
ekjan;9
sapas;1
kɾü;18
lɡt;1
beans;5
ibaf;2
kmb;21
t͡ʃaiɾs;3
eɡxen;2
海王星;2
해왕성;2
imke;1
wessen;1
xans;26
ɾjalp;9
ttɾa;7
axinɡ;8
kspeɾt;1
ekks;7
skop;3
pfam;2
νεῦρον;2
ɾooftal;1
iɾm;4
epen;21
abms;1
kɾeated;3
ɡɾeif;4
lū;4
sē;6
mjok;1
kɾoins;8
imap;13
t͡ʃean;5
ɡooɡled;1
sɾwa;1
ɾekonk;1
sleip;14
isewea;1
tbiɾd;2
ikab;1
niweb;1
aweb;1
swww;2
eɾwi;3
ℝ;19
benn;21
omiɾp;1
ɾʝnd;9
tʝen;20
xoost;12
bɾoɾd;4
rjot;13
ljou;20
fond;8
ɾeeks;10
bwee;1
ankel;2
öl;27
eiφ;2
sφ;2
isenφ;2
ɡlom;1
tnews;1
buɡs;22
loaded;15
föɾs;9
dä;34
t͡ʃsel;8
pfoɾ;5
deussen;3
fɾanko;4
